time_s,altitude_m,vertical_velocity_ms,vertical_accel_ms2,lateral_distance_m,lateral_direction_deg,phase
217.2,4842.34,-25.0,0.0,2389.95,60.0,DESCENT
217.3,4839.84,-25.0,0.0,2391.3,60.0,DESCENT
217.4,4837.34,-25.0,0.0,2392.65,60.0,DESCENT
217.5,4834.84,-25.0,0.0,2394.0,60.0,DESCENT
217.6,4832.34,-25.0,0.0,2395.35,60.0,DESCENT
217.7,4829.84,-25.0,0.0,2396.7,60.0,DESCENT
217.8,4827.34,-25.0,0.0,2398.05,60.0,DESCENT
217.9,4824.84,-25.0,0.0,2399.4,60.0,DESCENT
218.0,4822.34,-25.0,0.0,2400.75,60.0,DESCENT
218.1,4819.84,-25.0,0.0,2402.1,60.0,DESCENT
218.2,4817.34,-25.0,0.0,2403.45,60.0,DESCENT
218.3,4814.84,-25.0,0.0,2404.8,60.0,DESCENT
218.4,4812.34,-25.0,0.0,2406.15,60.0,DESCENT
218.5,4809.84,-25.0,0.0,2407.5,60.0,DESCENT
218.6,4807.34,-25.0,0.0,2408.85,60.0,DESCENT
218.7,4804.84,-25.0,0.0,2410.2,60.0,DESCENT
218.8,4802.34,-25.0,0.0,2411.55,60.0,DESCENT
218.9,4799.84,-25.0,0.0,2412.9,60.0,DESCENT
219.0,4797.34,-25.0,0.0,2414.25,60.0,DESCENT
219.1,4794.84,-25.0,0.0,2415.6,60.0,DESCENT
219.2,4792.34,-25.0,0.0,2416.95,60.0,DESCENT
219.3,4789.84,-25.0,0.0,2418.3,60.0,DESCENT
219.4,4787.34,-25.0,0.0,2419.65,60.0,DESCENT
219.5,4784.84,-25.0,0.0,2421.0,60.0,DESCENT
219.6,4782.34,-25.0,0.0,2422.35,60.0,DESCENT
219.7,4779.84,-25.0,0.0,2423.7,60.0,DESCENT
219.8,4777.34,-25.0,0.0,2425.05,60.0,DESCENT
219.9,4774.84,-25.0,0.0,2426.4,60.0,DESCENT
220.0,4772.34,-25.0,0.0,2427.75,60.0,DESCENT
220.1,4769.84,-25.0,0.0,2429.1,60.0,DESCENT
220.2,4767.34,-25.0,0.0,2430.45,60.0,DESCENT
220.3,4764.84,-25.0,0.0,2431.8,60.0,DESCENT
220.4,4762.34,-25.0,0.0,2433.15,60.0,DESCENT
220.5,4759.84,-25.0,0.0,2434.5,60.0,DESCENT
220.6,4757.34,-25.0,0.0,2435.85,60.0,DESCENT
220.7,4754.84,-25.0,0.0,2437.2,60.0,DESCENT
220.8,4752.34,-25.0,0.0,2438.55,60.0,DESCENT
220.9,4749.84,-25.0,0.0,2439.9,60.0,DESCENT
221.0,4747.34,-25.0,0.0,2441.25,60.0,DESCENT
221.1,4744.84,-25.0,0.0,2442.6,60.0,DESCENT
221.2,4742.34,-25.0,0.0,2443.95,60.0,DESCENT
221.3,4739.84,-25.0,0.0,2445.3,60.0,DESCENT
221.4,4737.34,-25.0,0.0,2446.65,60.0,DESCENT
221.5,4734.84,-25.0,0.0,2448.0,60.0,DESCENT
221.6,4732.34,-25.0,0.0,2449.35,60.0,DESCENT
221.7,4729.84,-25.0,0.0,2450.7,60.0,DESCENT
221.8,4727.34,-25.0,0.0,2452.05,60.0,DESCENT
221.9,4724.84,-25.0,0.0,2453.4,60.0,DESCENT
222.0,4722.34,-25.0,0.0,2454.75,60.0,DESCENT
222.1,4719.84,-25.0,0.0,2456.1,60.0,DESCENT
222.2,4717.34,-25.0,0.0,2457.45,60.0,DESCENT
222.3,4714.84,-25.0,0.0,2458.8,60.0,DESCENT
222.4,4712.34,-25.0,0.0,2460.15,60.0,DESCENT
222.5,4709.84,-25.0,0.0,2461.5,60.0,DESCENT
222.6,4707.34,-25.0,0.0,2462.85,60.0,DESCENT
222.7,4704.84,-25.0,0.0,2464.2,60.0,DESCENT
222.8,4702.34,-25.0,0.0,2465.55,60.0,DESCENT
222.9,4699.84,-25.0,0.0,2466.9,60.0,DESCENT
223.0,4697.34,-25.0,0.0,2468.25,60.0,DESCENT
223.1,4694.84,-25.0,0.0,2469.6,60.0,DESCENT
223.2,4692.34,-25.0,0.0,2470.95,60.0,DESCENT
223.3,4689.84,-25.0,0.0,2472.3,60.0,DESCENT
223.4,4687.34,-25.0,0.0,2473.65,60.0,DESCENT
223.5,4684.84,-25.0,0.0,2475.0,60.0,DESCENT
223.6,4682.34,-25.0,0.0,2476.35,60.0,DESCENT
223.7,4679.84,-25.0,0.0,2477.7,60.0,DESCENT
223.8,4677.34,-25.0,0.0,2479.05,60.0,DESCENT
223.9,4674.84,-25.0,0.0,2480.4,60.0,DESCENT
224.0,4672.34,-25.0,0.0,2481.75,60.0,DESCENT
224.1,4669.84,-25.0,0.0,2483.1,60.0,DESCENT
224.2,4667.34,-25.0,0.0,2484.45,60.0,DESCENT
224.3,4664.84,-25.0,0.0,2485.8,60.0,DESCENT
224.4,4662.34,-25.0,0.0,2487.15,60.0,DESCENT
224.5,4659.84,-25.0,0.0,2488.5,60.0,DESCENT
224.6,4657.34,-25.0,0.0,2489.85,60.0,DESCENT
224.7,4654.84,-25.0,0.0,2491.2,60.0,DESCENT
224.8,4652.34,-25.0,0.0,2492.55,60.0,DESCENT
224.9,4649.84,-25.0,0.0,2493.9,60.0,DESCENT
225.0,4647.34,-25.0,0.0,2495.25,60.0,DESCENT
225.1,4644.84,-25.0,0.0,2496.6,60.0,DESCENT
225.2,4642.34,-25.0,0.0,2497.95,60.0,DESCENT
225.3,4639.84,-25.0,0.0,2499.3,60.0,DESCENT
225.4,4637.34,-25.0,0.0,2500.65,60.0,DESCENT
225.5,4634.84,-25.0,0.0,2502.0,60.0,DESCENT
225.6,4632.34,-25.0,0.0,2503.35,60.0,DESCENT
225.7,4629.84,-25.0,0.0,2504.7,60.0,DESCENT
225.8,4627.34,-25.0,0.0,2506.05,60.0,DESCENT
225.9,4624.84,-25.0,0.0,2507.4,60.0,DESCENT
226.0,4622.34,-25.0,0.0,2508.75,60.0,DESCENT
226.1,4619.84,-25.0,0.0,2510.1,60.0,DESCENT
226.2,4617.34,-25.0,0.0,2511.45,60.0,DESCENT
226.3,4614.84,-25.0,0.0,2512.8,60.0,DESCENT
226.4,4612.34,-25.0,0.0,2514.15,60.0,DESCENT
226.5,4609.84,-25.0,0.0,2515.5,60.0,DESCENT
226.6,4607.34,-25.0,0.0,2516.85,60.0,DESCENT
226.7,4604.84,-25.0,0.0,2518.2,60.0,DESCENT
226.8,4602.34,-25.0,0.0,2519.55,60.0,DESCENT
226.9,4599.84,-25.0,0.0,2520.9,60.0,DESCENT
227.0,4597.34,-25.0,0.0,2522.25,60.0,DESCENT
227.1,4594.84,-25.0,0.0,2523.6,60.0,DESCENT
227.2,4592.34,-25.0,0.0,2524.95,60.0,DESCENT
227.3,4589.84,-25.0,0.0,2526.3,60.0,DESCENT
227.4,4587.34,-25.0,0.0,2527.65,60.0,DESCENT
227.5,4584.84,-25.0,0.0,2529.0,60.0,DESCENT
227.6,4582.34,-25.0,0.0,2530.35,60.0,DESCENT
227.7,4579.84,-25.0,0.0,2531.7,60.0,DESCENT
227.8,4577.34,-25.0,0.0,2533.05,60.0,DESCENT
227.9,4574.84,-25.0,0.0,2534.4,60.0,DESCENT
228.0,4572.34,-25.0,0.0,2535.75,60.0,DESCENT
228.1,4569.84,-25.0,0.0,2537.1,60.0,DESCENT
228.2,4567.34,-25.0,0.0,2538.45,60.0,DESCENT
228.3,4564.84,-25.0,0.0,2539.8,60.0,DESCENT
228.4,4562.34,-25.0,0.0,2541.15,60.0,DESCENT
228.5,4559.84,-25.0,0.0,2542.5,60.0,DESCENT
228.6,4557.34,-25.0,0.0,2543.85,60.0,DESCENT
228.7,4554.84,-25.0,0.0,2545.2,60.0,DESCENT
228.8,4552.34,-25.0,0.0,2546.55,60.0,DESCENT
228.9,4549.84,-25.0,0.0,2547.9,60.0,DESCENT
229.0,4547.34,-25.0,0.0,2549.25,60.0,DESCENT
229.1,4544.84,-25.0,0.0,2550.6,60.0,DESCENT
229.2,4542.34,-25.0,0.0,2551.95,60.0,DESCENT
229.3,4539.84,-25.0,0.0,2553.3,60.0,DESCENT
229.4,4537.34,-25.0,0.0,2554.65,60.0,DESCENT
229.5,4534.84,-25.0,0.0,2556.0,60.0,DESCENT
229.6,4532.34,-25.0,0.0,2557.35,60.0,DESCENT
229.7,4529.84,-25.0,0.0,2558.7,60.0,DESCENT
229.8,4527.34,-25.0,0.0,2560.05,60.0,DESCENT
229.9,4524.84,-25.0,0.0,2561.4,60.0,DESCENT
230.0,4522.34,-25.0,0.0,2562.75,60.0,DESCENT
230.1,4519.84,-25.0,0.0,2564.1,60.0,DESCENT
230.2,4517.34,-25.0,0.0,2565.45,60.0,DESCENT
230.3,4514.84,-25.0,0.0,2566.8,60.0,DESCENT
230.4,4512.34,-25.0,0.0,2568.15,60.0,DESCENT
230.5,4509.84,-25.0,0.0,2569.5,60.0,DESCENT
230.6,4507.34,-25.0,0.0,2570.85,60.0,DESCENT
230.7,4504.84,-25.0,0.0,2572.2,60.0,DESCENT
230.8,4502.34,-25.0,0.0,2573.55,60.0,DESCENT
230.9,4499.84,-25.0,0.0,2574.9,60.0,DESCENT
231.0,4497.34,-25.0,0.0,2576.25,60.0,DESCENT
231.1,4494.84,-25.0,0.0,2577.6,60.0,DESCENT
231.2,4492.34,-25.0,0.0,2578.95,60.0,DESCENT
231.3,4489.84,-25.0,0.0,2580.3,60.0,DESCENT
231.4,4487.34,-25.0,0.0,2581.65,60.0,DESCENT
231.5,4484.84,-25.0,0.0,2583.0,60.0,DESCENT
231.6,4482.34,-25.0,0.0,2584.35,60.0,DESCENT
231.7,4479.84,-25.0,0.0,2585.7,60.0,DESCENT
231.8,4477.34,-25.0,0.0,2587.05,60.0,DESCENT
231.9,4474.84,-25.0,0.0,2588.4,60.0,DESCENT
232.0,4472.34,-25.0,0.0,2589.75,60.0,DESCENT
232.1,4469.84,-25.0,0.0,2591.1,60.0,DESCENT
232.2,4467.34,-25.0,0.0,2592.45,60.0,DESCENT
232.3,4464.84,-25.0,0.0,2593.8,60.0,DESCENT
232.4,4462.34,-25.0,0.0,2595.15,60.0,DESCENT
232.5,4459.84,-25.0,0.0,2596.5,60.0,DESCENT
232.6,4457.34,-25.0,0.0,2597.85,60.0,DESCENT
232.7,4454.84,-25.0,0.0,2599.2,60.0,DESCENT
232.8,4452.34,-25.0,0.0,2600.55,60.0,DESCENT
232.9,4449.84,-25.0,0.0,2601.9,60.0,DESCENT
233.0,4447.34,-25.0,0.0,2603.25,60.0,DESCENT
233.1,4444.84,-25.0,0.0,2604.6,60.0,DESCENT
233.2,4442.34,-25.0,0.0,2605.95,60.0,DESCENT
233.3,4439.84,-25.0,0.0,2607.3,60.0,DESCENT
233.4,4437.34,-25.0,0.0,2608.65,60.0,DESCENT
233.5,4434.84,-25.0,0.0,2610.0,60.0,DESCENT
233.6,4432.34,-25.0,0.0,2611.35,60.0,DESCENT
233.7,4429.84,-25.0,0.0,2612.7,60.0,DESCENT
233.8,4427.34,-25.0,0.0,2614.05,60.0,DESCENT
233.9,4424.84,-25.0,0.0,2615.4,60.0,DESCENT
234.0,4422.34,-25.0,0.0,2616.75,60.0,DESCENT
234.1,4419.84,-25.0,0.0,2618.1,60.0,DESCENT
234.2,4417.34,-25.0,0.0,2619.45,60.0,DESCENT
234.3,4414.84,-25.0,0.0,2620.8,60.0,DESCENT
234.4,4412.34,-25.0,0.0,2622.15,60.0,DESCENT
234.5,4409.84,-25.0,0.0,2623.5,60.0,DESCENT
234.6,4407.34,-25.0,0.0,2624.85,60.0,DESCENT
234.7,4404.84,-25.0,0.0,2626.2,60.0,DESCENT
234.8,4402.34,-25.0,0.0,2627.55,60.0,DESCENT
234.9,4399.84,-25.0,0.0,2628.9,60.0,DESCENT
235.0,4397.34,-25.0,0.0,2630.25,60.0,DESCENT
235.1,4394.84,-25.0,0.0,2631.6,60.0,DESCENT
235.2,4392.34,-25.0,0.0,2632.95,60.0,DESCENT
235.3,4389.84,-25.0,0.0,2634.3,60.0,DESCENT
235.4,4387.34,-25.0,0.0,2635.65,60.0,DESCENT
235.5,4384.84,-25.0,0.0,2637.0,60.0,DESCENT
235.6,4382.34,-25.0,0.0,2638.35,60.0,DESCENT
235.7,4379.84,-25.0,0.0,2639.7,60.0,DESCENT
235.8,4377.34,-25.0,0.0,2641.05,60.0,DESCENT
235.9,4374.84,-25.0,0.0,2642.4,60.0,DESCENT
236.0,4372.34,-25.0,0.0,2643.75,60.0,DESCENT
236.1,4369.84,-25.0,0.0,2645.1,60.0,DESCENT
236.2,4367.34,-25.0,0.0,2646.45,60.0,DESCENT
236.3,4364.84,-25.0,0.0,2647.8,60.0,DESCENT
236.4,4362.34,-25.0,0.0,2649.15,60.0,DESCENT
236.5,4359.84,-25.0,0.0,2650.5,60.0,DESCENT
236.6,4357.34,-25.0,0.0,2651.85,60.0,DESCENT
236.7,4354.84,-25.0,0.0,2653.2,60.0,DESCENT
236.8,4352.34,-25.0,0.0,2654.55,60.0,DESCENT
236.9,4349.84,-25.0,0.0,2655.9,60.0,DESCENT
237.0,4347.34,-25.0,0.0,2657.25,60.0,DESCENT
237.1,4344.84,-25.0,0.0,2658.6,60.0,DESCENT
237.2,4342.34,-25.0,0.0,2659.95,60.0,DESCENT
237.3,4339.84,-25.0,0.0,2661.3,60.0,DESCENT
237.4,4337.34,-25.0,0.0,2662.65,60.0,DESCENT
237.5,4334.84,-25.0,0.0,2664.0,60.0,DESCENT
237.6,4332.34,-25.0,0.0,2665.35,60.0,DESCENT
237.7,4329.84,-25.0,0.0,2666.7,60.0,DESCENT
237.8,4327.34,-25.0,0.0,2668.05,60.0,DESCENT
237.9,4324.84,-25.0,0.0,2669.4,60.0,DESCENT
238.0,4322.34,-25.0,0.0,2670.75,60.0,DESCENT
238.1,4319.84,-25.0,0.0,2672.1,60.0,DESCENT
238.2,4317.34,-25.0,0.0,2673.45,60.0,DESCENT
238.3,4314.84,-25.0,0.0,2674.8,60.0,DESCENT
238.4,4312.34,-25.0,0.0,2676.15,60.0,DESCENT
238.5,4309.84,-25.0,0.0,2677.5,60.0,DESCENT
238.6,4307.34,-25.0,0.0,2678.85,60.0,DESCENT
238.7,4304.84,-25.0,0.0,2680.2,60.0,DESCENT
238.8,4302.34,-25.0,0.0,2681.55,60.0,DESCENT
238.9,4299.84,-25.0,0.0,2682.9,60.0,DESCENT
239.0,4297.34,-25.0,0.0,2684.25,60.0,DESCENT
239.1,4294.84,-25.0,0.0,2685.6,60.0,DESCENT
239.2,4292.34,-25.0,0.0,2686.95,60.0,DESCENT
239.3,4289.84,-25.0,0.0,2688.3,60.0,DESCENT
239.4,4287.34,-25.0,0.0,2689.65,60.0,DESCENT
239.5,4284.84,-25.0,0.0,2691.0,60.0,DESCENT
239.6,4282.34,-25.0,0.0,2692.35,60.0,DESCENT
239.7,4279.84,-25.0,0.0,2693.7,60.0,DESCENT
239.8,4277.34,-25.0,0.0,2695.05,60.0,DESCENT
239.9,4274.84,-25.0,0.0,2696.4,60.0,DESCENT
240.0,4272.34,-25.0,0.0,2697.75,60.0,DESCENT
240.1,4269.84,-25.0,0.0,2699.1,60.0,DESCENT
240.2,4267.34,-25.0,0.0,2700.45,60.0,DESCENT
240.3,4264.84,-25.0,0.0,2701.8,60.0,DESCENT
240.4,4262.34,-25.0,0.0,2703.15,60.0,DESCENT
240.5,4259.84,-25.0,0.0,2704.5,60.0,DESCENT
240.6,4257.34,-25.0,0.0,2705.85,60.0,DESCENT
240.7,4254.84,-25.0,0.0,2707.2,60.0,DESCENT
240.8,4252.34,-25.0,0.0,2708.55,60.0,DESCENT
240.9,4249.84,-25.0,0.0,2709.9,60.0,DESCENT
241.0,4247.34,-25.0,0.0,2711.25,60.0,DESCENT
241.1,4244.84,-25.0,0.0,2712.6,60.0,DESCENT
241.2,4242.34,-25.0,0.0,2713.95,60.0,DESCENT
241.3,4239.84,-25.0,0.0,2715.3,60.0,DESCENT
241.4,4237.34,-25.0,0.0,2716.65,60.0,DESCENT
241.5,4234.84,-25.0,0.0,2718.0,60.0,DESCENT
241.6,4232.34,-25.0,0.0,2719.35,60.0,DESCENT
241.7,4229.84,-25.0,0.0,2720.7,60.0,DESCENT
241.8,4227.34,-25.0,0.0,2722.05,60.0,DESCENT
241.9,4224.84,-25.0,0.0,2723.4,60.0,DESCENT
242.0,4222.34,-25.0,0.0,2724.75,60.0,DESCENT
242.1,4219.84,-25.0,0.0,2726.1,60.0,DESCENT
242.2,4217.34,-25.0,0.0,2727.45,60.0,DESCENT
242.3,4214.84,-25.0,0.0,2728.8,60.0,DESCENT
242.4,4212.34,-25.0,0.0,2730.15,60.0,DESCENT
242.5,4209.84,-25.0,0.0,2731.5,60.0,DESCENT
242.6,4207.34,-25.0,0.0,2732.85,60.0,DESCENT
242.7,4204.84,-25.0,0.0,2734.2,60.0,DESCENT
242.8,4202.34,-25.0,0.0,2735.55,60.0,DESCENT
242.9,4199.84,-25.0,0.0,2736.9,60.0,DESCENT
243.0,4197.34,-25.0,0.0,2738.25,60.0,DESCENT
243.1,4194.84,-25.0,0.0,2739.6,60.0,DESCENT
243.2,4192.34,-25.0,0.0,2740.95,60.0,DESCENT
243.3,4189.84,-25.0,0.0,2742.3,60.0,DESCENT
243.4,4187.34,-25.0,0.0,2743.65,60.0,DESCENT
243.5,4184.84,-25.0,0.0,2745.0,60.0,DESCENT
243.6,4182.34,-25.0,0.0,2746.35,60.0,DESCENT
243.7,4179.84,-25.0,0.0,2747.7,60.0,DESCENT
243.8,4177.34,-25.0,0.0,2749.05,60.0,DESCENT
243.9,4174.84,-25.0,0.0,2750.4,60.0,DESCENT
244.0,4172.34,-25.0,0.0,2751.75,60.0,DESCENT
244.1,4169.84,-25.0,0.0,2753.1,60.0,DESCENT
244.2,4167.34,-25.0,0.0,2754.45,60.0,DESCENT
244.3,4164.84,-25.0,0.0,2755.8,60.0,DESCENT
244.4,4162.34,-25.0,0.0,2757.15,60.0,DESCENT
244.5,4159.84,-25.0,0.0,2758.5,60.0,DESCENT
244.6,4157.34,-25.0,0.0,2759.85,60.0,DESCENT
244.7,4154.84,-25.0,0.0,2761.2,60.0,DESCENT
244.8,4152.34,-25.0,0.0,2762.55,60.0,DESCENT
244.9,4149.84,-25.0,0.0,2763.9,60.0,DESCENT
245.0,4147.34,-25.0,0.0,2765.25,60.0,DESCENT
245.1,4144.84,-25.0,0.0,2766.6,60.0,DESCENT
245.2,4142.34,-25.0,0.0,2767.95,60.0,DESCENT
245.3,4139.84,-25.0,0.0,2769.3,60.0,DESCENT
245.4,4137.34,-25.0,0.0,2770.65,60.0,DESCENT
245.5,4134.84,-25.0,0.0,2772.0,60.0,DESCENT
245.6,4132.34,-25.0,0.0,2773.35,60.0,DESCENT
245.7,4129.84,-25.0,0.0,2774.7,60.0,DESCENT
245.8,4127.34,-25.0,0.0,2776.05,60.0,DESCENT
245.9,4124.84,-25.0,0.0,2777.4,60.0,DESCENT
246.0,4122.34,-25.0,0.0,2778.75,60.0,DESCENT
246.1,4119.84,-25.0,0.0,2780.1,60.0,DESCENT
246.2,4117.34,-25.0,0.0,2781.45,60.0,DESCENT
246.3,4114.84,-25.0,0.0,2782.8,60.0,DESCENT
246.4,4112.34,-25.0,0.0,2784.15,60.0,DESCENT
246.5,4109.84,-25.0,0.0,2785.5,60.0,DESCENT
246.6,4107.34,-25.0,0.0,2786.85,60.0,DESCENT
246.7,4104.84,-25.0,0.0,2788.2,60.0,DESCENT
246.8,4102.34,-25.0,0.0,2789.55,60.0,DESCENT
246.9,4099.84,-25.0,0.0,2790.9,60.0,DESCENT
247.0,4097.34,-25.0,0.0,2792.25,60.0,DESCENT
247.1,4094.84,-25.0,0.0,2793.6,60.0,DESCENT
247.2,4092.34,-25.0,0.0,2794.95,60.0,DESCENT
247.3,4089.84,-25.0,0.0,2796.3,60.0,DESCENT
247.4,4087.34,-25.0,0.0,2797.65,60.0,DESCENT
247.5,4084.84,-25.0,0.0,2799.0,60.0,DESCENT
247.6,4082.34,-25.0,0.0,2800.35,60.0,DESCENT
247.7,4079.84,-25.0,0.0,2801.7,60.0,DESCENT
247.8,4077.34,-25.0,0.0,2803.05,60.0,DESCENT
247.9,4074.84,-25.0,0.0,2804.4,60.0,DESCENT
248.0,4072.34,-25.0,0.0,2805.75,60.0,DESCENT
248.1,4069.84,-25.0,0.0,2807.1,60.0,DESCENT
248.2,4067.34,-25.0,0.0,2808.45,60.0,DESCENT
248.3,4064.84,-25.0,0.0,2809.8,60.0,DESCENT
248.4,4062.34,-25.0,0.0,2811.15,60.0,DESCENT
248.5,4059.84,-25.0,0.0,2812.5,60.0,DESCENT
248.6,4057.34,-25.0,0.0,2813.85,60.0,DESCENT
248.7,4054.84,-25.0,0.0,2815.2,60.0,DESCENT
248.8,4052.34,-25.0,0.0,2816.55,60.0,DESCENT
248.9,4049.84,-25.0,0.0,2817.9,60.0,DESCENT
249.0,4047.34,-25.0,0.0,2819.25,60.0,DESCENT
249.1,4044.84,-25.0,0.0,2820.6,60.0,DESCENT
249.2,4042.34,-25.0,0.0,2821.95,60.0,DESCENT
249.3,4039.84,-25.0,0.0,2823.3,60.0,DESCENT
249.4,4037.34,-25.0,0.0,2824.65,60.0,DESCENT
249.5,4034.84,-25.0,0.0,2826.0,60.0,DESCENT
249.6,4032.34,-25.0,0.0,2827.35,60.0,DESCENT
249.7,4029.84,-25.0,0.0,2828.7,60.0,DESCENT
249.8,4027.34,-25.0,0.0,2830.05,60.0,DESCENT
249.9,4024.84,-25.0,0.0,2831.4,60.0,DESCENT
250.0,4022.34,-25.0,0.0,2832.75,60.0,DESCENT
250.1,4019.84,-25.0,0.0,2834.1,60.0,DESCENT
250.2,4017.34,-25.0,0.0,2835.45,60.0,DESCENT
250.3,4014.84,-25.0,0.0,2836.8,60.0,DESCENT
250.4,4012.34,-25.0,0.0,2838.15,60.0,DESCENT
250.5,4009.84,-25.0,0.0,2839.5,60.0,DESCENT
250.6,4007.34,-25.0,0.0,2840.85,60.0,DESCENT
250.7,4004.84,-25.0,0.0,2842.2,60.0,DESCENT
250.8,4002.34,-25.0,0.0,2843.55,60.0,DESCENT
250.9,3999.84,-25.0,0.0,2844.9,60.0,DESCENT
251.0,3997.34,-25.0,0.0,2846.25,60.0,DESCENT
251.1,3994.84,-25.0,0.0,2847.6,60.0,DESCENT
251.2,3992.34,-25.0,0.0,2848.95,60.0,DESCENT
251.3,3989.84,-25.0,0.0,2850.3,60.0,DESCENT
251.4,3987.34,-25.0,0.0,2851.65,60.0,DESCENT
251.5,3984.84,-25.0,0.0,2853.0,60.0,DESCENT
251.6,3982.34,-25.0,0.0,2854.35,60.0,DESCENT
251.7,3979.84,-25.0,0.0,2855.7,60.0,DESCENT
251.8,3977.34,-25.0,0.0,2857.05,60.0,DESCENT
251.9,3974.84,-25.0,0.0,2858.4,60.0,DESCENT
252.0,3972.34,-25.0,0.0,2859.75,60.0,DESCENT
252.1,3969.84,-25.0,0.0,2861.1,60.0,DESCENT
252.2,3967.34,-25.0,0.0,2862.45,60.0,DESCENT
252.3,3964.84,-25.0,0.0,2863.8,60.0,DESCENT
252.4,3962.34,-25.0,0.0,2865.15,60.0,DESCENT
252.5,3959.84,-25.0,0.0,2866.5,60.0,DESCENT
252.6,3957.34,-25.0,0.0,2867.85,60.0,DESCENT
252.7,3954.84,-25.0,0.0,2869.2,60.0,DESCENT
252.8,3952.34,-25.0,0.0,2870.55,60.0,DESCENT
252.9,3949.84,-25.0,0.0,2871.9,60.0,DESCENT
253.0,3947.34,-25.0,0.0,2873.25,60.0,DESCENT
253.1,3944.84,-25.0,0.0,2874.6,60.0,DESCENT
253.2,3942.34,-25.0,0.0,2875.95,60.0,DESCENT
253.3,3939.84,-25.0,0.0,2877.3,60.0,DESCENT
253.4,3937.34,-25.0,0.0,2878.65,60.0,DESCENT
253.5,3934.84,-25.0,0.0,2880.0,60.0,DESCENT
253.6,3932.34,-25.0,0.0,2881.35,60.0,DESCENT
253.7,3929.84,-25.0,0.0,2882.7,60.0,DESCENT
253.8,3927.34,-25.0,0.0,2884.05,60.0,DESCENT
253.9,3924.84,-25.0,0.0,2885.4,60.0,DESCENT
254.0,3922.34,-25.0,0.0,2886.75,60.0,DESCENT
254.1,3919.84,-25.0,0.0,2888.1,60.0,DESCENT
254.2,3917.34,-25.0,0.0,2889.45,60.0,DESCENT
254.3,3914.84,-25.0,0.0,2890.8,60.0,DESCENT
254.4,3912.34,-25.0,0.0,2892.15,60.0,DESCENT
254.5,3909.84,-25.0,0.0,2893.5,60.0,DESCENT
254.6,3907.34,-25.0,0.0,2894.85,60.0,DESCENT
254.7,3904.84,-25.0,0.0,2896.2,60.0,DESCENT
254.8,3902.34,-25.0,0.0,2897.55,60.0,DESCENT
254.9,3899.84,-25.0,0.0,2898.9,60.0,DESCENT
255.0,3897.34,-25.0,0.0,2900.25,60.0,DESCENT
255.1,3894.84,-25.0,0.0,2901.6,60.0,DESCENT
255.2,3892.34,-25.0,0.0,2902.95,60.0,DESCENT
255.3,3889.84,-25.0,0.0,2904.3,60.0,DESCENT
255.4,3887.34,-25.0,0.0,2905.65,60.0,DESCENT
255.5,3884.84,-25.0,0.0,2907.0,60.0,DESCENT
255.6,3882.34,-25.0,0.0,2908.35,60.0,DESCENT
255.7,3879.84,-25.0,0.0,2909.7,60.0,DESCENT
255.8,3877.34,-25.0,0.0,2911.05,60.0,DESCENT
255.9,3874.84,-25.0,0.0,2912.4,60.0,DESCENT
256.0,3872.34,-25.0,0.0,2913.75,60.0,DESCENT
256.1,3869.84,-25.0,0.0,2915.1,60.0,DESCENT
256.2,3867.34,-25.0,0.0,2916.45,60.0,DESCENT
256.3,3864.84,-25.0,0.0,2917.8,60.0,DESCENT
256.4,3862.34,-25.0,0.0,2919.15,60.0,DESCENT
256.5,3859.84,-25.0,0.0,2920.5,60.0,DESCENT
256.6,3857.34,-25.0,0.0,2921.85,60.0,DESCENT
256.7,3854.84,-25.0,0.0,2923.2,60.0,DESCENT
256.8,3852.34,-25.0,0.0,2924.55,60.0,DESCENT
256.9,3849.84,-25.0,0.0,2925.9,60.0,DESCENT
257.0,3847.34,-25.0,0.0,2927.25,60.0,DESCENT
257.1,3844.84,-25.0,0.0,2928.6,60.0,DESCENT
257.2,3842.34,-25.0,0.0,2929.95,60.0,DESCENT
257.3,3839.84,-25.0,0.0,2931.3,60.0,DESCENT
257.4,3837.34,-25.0,0.0,2932.65,60.0,DESCENT
257.5,3834.84,-25.0,0.0,2934.0,60.0,DESCENT
257.6,3832.34,-25.0,0.0,2935.35,60.0,DESCENT
257.7,3829.84,-25.0,0.0,2936.7,60.0,DESCENT
257.8,3827.34,-25.0,0.0,2938.05,60.0,DESCENT
257.9,3824.84,-25.0,0.0,2939.4,60.0,DESCENT
258.0,3822.34,-25.0,0.0,2940.75,60.0,DESCENT
258.1,3819.84,-25.0,0.0,2942.1,60.0,DESCENT
258.2,3817.34,-25.0,0.0,2943.45,60.0,DESCENT
258.3,3814.84,-25.0,0.0,2944.8,60.0,DESCENT
258.4,3812.34,-25.0,0.0,2946.15,60.0,DESCENT
258.5,3809.84,-25.0,0.0,2947.5,60.0,DESCENT
258.6,3807.34,-25.0,0.0,2948.85,60.0,DESCENT
258.7,3804.84,-25.0,0.0,2950.2,60.0,DESCENT
258.8,3802.34,-25.0,0.0,2951.55,60.0,DESCENT
258.9,3799.84,-25.0,0.0,2952.9,60.0,DESCENT
259.0,3797.34,-25.0,0.0,2954.25,60.0,DESCENT
259.1,3794.84,-25.0,0.0,2955.6,60.0,DESCENT
259.2,3792.34,-25.0,0.0,2956.95,60.0,DESCENT
259.3,3789.84,-25.0,0.0,2958.3,60.0,DESCENT
